773,Silvally,95,95,95,95,95,95,normal,,7,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
774,Minior,60,100,60,100,60,120,rock,flying,7,0,0.5,1,1,2,1,1,0.5,0.5,1,1,0,2,0.5,0.5,1,2,2,2
775,Komala,65,115,65,75,95,65,normal,,7,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1
776,Turtonator,60,78,135,91,85,36,fire,dragon,7,0,0.5,1,2,0.5,1,1,0.25,1,1,0.25,2,1,1,1,1,2,0.5,1
777,Togedemaru,65,98,63,40,73,96,electric,steel,7,0,0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1
778,Mimikyu,55,90,80,50,105,96,ghost,fairy,7,0,0.25,1,0,1,1,0,1,1,2,1,1,1,0,1,1,1,2,1
779,Bruxish,68,105,70,70,70,92,water,psychic,7,0,2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5
780,Drampa,78,60,85,135,91,36,normal,dragon,7,0,1,1,2,0.5,2,2,0.5,1,0,0.5,1,2,1,1,1,1,1,0.5
781,Dhelmise,70,131,100,86,90,40,ghost,grass,7,0,1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5
782,Jangmo-o,45,55,65,45,45,45,dragon,,7,0,1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5
783,Hakamo-o,55,75,90,65,70,65,dragon,fighting,7,0,0.5,0.5,2,0.5,4,1,0.5,2,1,0.5,1,2,1,1,2,0.5,1,0.5
784,Kommo-o,75,110,125,100,105,85,dragon,fighting,7,0,0.5,0.5,2,0.5,4,1,0.5,2,1,0.5,1,2,1,1,2,0.5,1,0.5
785,Tapu Koko,70,115,85,95,75,130,electric,fairy,7,1,0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1
786,Tapu Lele,70,85,75,130,115,95,psychic,fairy,7,1,1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1
787,Tapu Bulu,70,130,115,85,95,75,grass,fairy,7,1,1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5
788,Tapu Fini,70,75,115,95,130,85,water,fairy,7,1,0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5
789,Cosmog,43,29,31,29,31,37,psychic,,7,1,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
790,Cosmoem,43,29,131,29,131,37,psychic,,7,1,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
791,Solgaleo,137,137,107,113,89,97,psychic,steel,7,1,1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1
792,Lunala,137,113,89,137,107,97,psychic,ghost,7,1,1,4,1,1,1,0,1,1,4,1,1,1,0,0.5,0.5,1,1,1
793,Nihilego,109,53,47,127,131,103,rock,poison,7,1,0.5,1,1,1,0.5,1,0.5,0.5,1,1,4,1,0.5,0.25,2,1,2,2
794,Buzzwole,107,139,139,53,53,79,bug,fighting,7,1,0.5,0.5,1,1,2,0.5,2,4,1,0.5,0.5,1,1,1,2,1,1,1
795,Pheromosa,71,137,37,137,37,151,bug,fighting,7,1,0.5,0.5,1,1,2,0.5,2,4,1,0.5,0.5,1,1,1,2,1,1,1
796,Xurkitree,83,89,71,173,71,83,electric,,7,1,1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1
797,Celesteela,97,101,103,107,101,61,steel,flying,7,1,0.25,1,0.5,2,0.5,1,2,0.5,1,0.25,0,1,0.5,0,0.5,1,0.5,1
798,Kartana,59,181,131,59,31,109,grass,steel,7,1,1,1,0.5,0.5,0.5,2,4,1,1,0.25,1,1,0.5,0,0.5,0.5,0.5,0.5
799,Guzzlord,223,101,53,97,53,43,dark,dragon,7,1,2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5
800,Necrozma,97,107,101,127,89,79,psychic,,7,1,2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1
801,Magearna,80,95,115,130,115,65,steel,fairy,7,1,0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1
